Name,Product_ID,Date,Sales,Revenue,EndOfDayStock
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-10-15,120,89,78581
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-10-17,3,2.55,78578
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-10-18,20,17,78558
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-10-19,10,8.5,78548
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-10-21,4,3.4,78544
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-10-24,10,8.5,78534
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-10-25,10,8.5,78524
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-10-26,55,42.85,78469
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-10-27,20,17,78449
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-10-29,10,8.5,78439
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-01,1,0.85,78438
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-02,10,8.5,78428
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-03,26,22.1,78402
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-04,13,11.05,78389
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-05,20,17,78369
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-07,70,59.5,78299
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-08,123,91.55,78176
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-09,40,34,78136
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-11,10,8.5,78126
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-12,10,8.5,78116
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-14,25,21.25,78091
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-15,10,8.5,78081
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-16,110,80.5,77971
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-17,20,17,77951
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-18,20,17,77931
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-19,23,19.55,77908
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-21,23,19.55,77885
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-22,11,9.35,77874
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-23,54,45.9,77820
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-25,101,72.85,77719
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-26,10,8.5,77709
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-29,30,25.5,77679
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-11-30,120,89,77559
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-01,22,18.7,77537
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-02,2,1.7,77535
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-05,12,10.2,77523
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-07,20,17,77503
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-08,80,68,77423
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-12,1,0.85,77422
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-14,21,17.85,77401
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-15,7,5.95,77394
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-16,20,17,77374
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-20,20,14.4,77354
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2010-12-21,10,8.5,77344
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-04,11,9.35,77333
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-05,2,1.7,77331
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-06,25,21.25,77306
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-07,100,72,77206
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-10,10,8.5,77196
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-11,10,8.5,77186
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-13,40,34,77146
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-16,5,4.25,77141
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-19,10,8.5,77131
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-24,20,17,77111
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-25,40,30.1,77071
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-26,20,17,77051
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-28,20,17,77031
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-01-30,10,8.5,77021
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-03,2,1.7,77019
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-08,34,28.9,76985
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-09,10,8.5,76975
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-11,30,25.5,76945
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-14,20,17,76925
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-15,1,0.85,76924
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-16,17,14.45,76907
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-17,3,2.55,76904
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-22,100,72,76804
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-24,10,8.5,76794
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-25,110,80.5,76684
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-27,20,17,76664
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-02-28,44,37.4,76620
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-01,10,8.5,76610
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-02,30,25.5,76580
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-03,15,12.75,76565
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-04,20,17,76545
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-06,3,2.55,76542
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-08,33,28.05,76509
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-09,10,8.5,76499
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-10,143,108.55,76356
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-14,20,17,76336
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-15,6,5.1,76330
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-17,64,47.9,76266
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-18,11,9.35,76255
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-21,22,18.7,76233
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-22,2,1.7,76231
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-23,20,17,76211
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-24,26,22.1,76185
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-25,40,34,76145
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-28,14,11.9,76131
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-29,230,169.5,75901
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-30,10,8.5,75891
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-03-31,12,10.2,75879
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-04,10,8.5,75869
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-05,52,44.2,75817
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-06,10,8.5,75807
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-07,47,39.95,75760
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-10,6,5.1,75754
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-11,33,28.05,75721
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-12,20,17,75701
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-14,124,92.4,75577
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-15,10,8.5,75567
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-18,21,17.85,75546
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-19,12,10.2,75534
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-20,40,34,75494
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-21,53,45.05,75441
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-26,30,25.5,75411
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-27,80,64.1,75331
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-04-28,11,9.35,75320
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-03,30,25.5,75290
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-04,1,0.85,75289
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-05,20,17,75269
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-06,20,17,75249
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-08,23,19.55,75226
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-10,60,51,75166
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-12,144,109.4,75022
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-13,120,89,74902
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-16,10,8.5,74892
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-19,3,2.55,74889
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-20,80,68,74809
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-22,3,2.55,74806
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-23,22,18.7,74784
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-24,8,6.8,74776
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-25,20,17,74756
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-26,12,10.2,74744
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-27,33,28.05,74711
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-05-31,10,8.5,74701
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-02,5,4.25,74696
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-03,10,8.5,74686
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-05,32,27.2,74654
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-06,10,8.5,74644
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-07,131,98.35,74513
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-08,14,11.9,74499
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-09,45,38.25,74454
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-10,10,8.5,74444
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-12,6,5.1,74438
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-14,5,4.25,74433
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-15,30,25.5,74403
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-16,10,8.5,74393
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-17,34,28.9,74359
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-20,33,28.05,74326
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-21,10,8.5,74316
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-22,20,17,74296
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-23,22,18.7,74274
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-24,150,114.5,74124
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-27,29,24.65,74095
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-28,120,89,73975
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-06-29,74,62.9,73901
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-01,80,68,73821
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-03,10,8.5,73811
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-04,31,26.35,73780
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-05,20,17,73760
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-06,26,22.1,73734
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-07,33,28.05,73701
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-08,10,8.5,73691
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-10,4,3.4,73687
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-13,43,36.55,73644
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-14,25,21.25,73619
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-17,2,1.7,73617
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-18,11,9.35,73606
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-19,21,17.85,73585
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-20,12,10.2,73573
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-21,10,8.5,73563
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-22,16,13.6,73547
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-24,120,89,73427
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-25,11,9.35,73416
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-26,40,34,73376
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-27,20,17,73356
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-29,22,18.7,73334
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-07-31,14,11.9,73320
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-01,20,17,73300
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-02,50,42.5,73250
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-03,3,2.55,73247
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-04,153,117.05,73094
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-05,7,5.95,73087
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-07,20,17,73067
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-08,42,33.1,73025
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-09,120,89,72905
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-10,10,8.5,72895
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-11,121,89.85,72774
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-12,110,80.5,72664
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-14,12,10.2,72652
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-16,5,4.25,72647
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-17,2,1.7,72645
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-18,61,51.85,72584
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-19,30,25.5,72554
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-21,2,1.7,72552
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-22,50,42.5,72502
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-23,13,11.05,72489
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-24,2,1.7,72487
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-25,20,17,72467
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-26,26,22.1,72441
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-08-28,1,0.85,72440
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-01,6,5.1,72434
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-02,100,72,72334
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-05,19,16.15,72315
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-07,5,4.25,72310
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-08,30,25.5,72280
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-09,10,8.5,72270
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-11,204,147.4,72066
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-12,110,80.5,71956
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-13,4,3.4,71952
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-14,90,76.5,71862
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-15,35,29.75,71827
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-16,20,17,71807
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-18,30,25.5,71777
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-19,15,12.75,71762
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-20,20,17,71742
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-21,3,4.89,71739
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-22,130,97.5,71609
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-28,30,21.6,71579
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-09-29,20,17,71559
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-02,14,11.9,71545
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-03,22,20.26,71523
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-04,10,8.5,71513
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-05,10,8.5,71503
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-06,10,8.5,71493
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-07,14,11.9,71479
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-10,18,16.86,71461
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-11,22,18.7,71439
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-12,10,8.5,71429
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-13,30,25.5,71399
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-14,30,25.5,71369
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-17,11,10.13,71358
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-18,5,4.25,71353
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-19,10,8.5,71343
CUPTOR PENTRU PIZZA ELECTRIC 6+6 pizza Ø35 cm E6352W,20723,2011-10-20,20,17,71323
